[1.44779, 0.3826996, 1.236569, 0.2563907, 1.479488, 0.2734459, 1.212474, 0.250744]
[0.7463419, 0.3116294, 0.8347863, 0.31199, 1.364765, 0.4118178, 0.9153948, 0.3308624]
[1.481168, 0.4398978, 1.250421, 0.3914434, 0.6957471, 0.3394376, 0.6761965, 0.3978406]
[1.767769, 0.3036136, 1.367891, 0.40365, 1.24634, 0.2833885, 1.835741, 0.3935652]
[1.015812, 0.3443806, 0.5773331, 0.3798325, 1.598324, 0.3822236, 1.530155, 0.3719165]
[1.300574, 0.3718645, 1.618318, 0.2759196, 0.6132345, 0.3181895, 1.577002, 0.3189448]
[1.61931, 0.4457609, 0.5759163, 0.3244729, 0.5728597, 0.4332522, 1.699479, 0.4451394]
[1.248632, 0.3278475, 1.142081, 0.4159135, 1.183227, 0.3109569, 1.975457, 0.43486]
[1.366436, 0.3319629, 1.764193, 0.4432638, 1.657729, 0.3284604, 1.106472, 0.4082862]
[1.688069, 0.387423, 1.228767, 0.2760617, 0.7196212, 0.3656238, 0.8309654, 0.4112677]
[1.242091, 0.2556342, 0.8016601, 0.2591593, 1.371828, 0.3262442, 0.9158673, 0.3625226]
[0.9315196, 0.2922305, 1.168907, 0.2690704, 0.5203193, 0.2715022, 0.8784564, 0.2514643]
[1.094893, 0.3419347, 1.338386, 0.4378213, 1.002218, 0.2677669, 1.035917, 0.2546551]
[1.694535, 0.4450959, 1.551508, 0.2580767, 1.959462, 0.3063924, 1.314669, 0.2905567]
[0.9127254, 0.3990979, 1.069502, 0.4312542, 1.622822, 0.4107324, 0.9832514, 0.3926288]
[1.509734, 0.3405705, 0.9502193, 0.264766, 1.407596, 0.3874421, 1.182883, 0.4455822]
[0.9326636, 0.2575988, 1.772898, 0.3705706, 1.066816, 0.433558, 1.158959, 0.307483]
[1.114152, 0.3290772, 1.439497, 0.2536262, 0.9861094, 0.3321254, 1.787298, 0.4498736]
[1.798892, 0.2562065, 1.836934, 0.2948578, 1.29485, 0.3534064, 1.064585, 0.3318622]
[0.5084184, 0.4413055, 0.7196812, 0.3025818, 0.5825447, 0.3497074, 1.464831, 0.27446]
[1.463831, 0.3670854, 0.9763021, 0.4245215, 1.374044, 0.2879125, 1.38817, 0.3624825]
[0.7835188, 0.4245393, 0.7020966, 0.2506658, 1.029279, 0.312992, 1.54175, 0.3097717]
[1.304894, 0.302592, 0.9031264, 0.2949078, 0.8526188, 0.3417853, 1.703791, 0.3709754]
[0.6743765, 0.3266503, 1.425911, 0.4130168, 0.9228678, 0.3575041, 1.156196, 0.2826183]
[1.595098, 0.3629569, 1.855355, 0.3988913, 1.276631, 0.361488, 0.8096114, 0.3186026]
[1.281253, 0.3817755, 1.839581, 0.4054682, 1.051108, 0.2827842, 0.6214188, 0.3389517]
[1.15893, 0.3145376, 1.037902, 0.2998252, 0.6445137, 0.2559671, 1.1138, 0.296898]
[0.9239141, 0.3589658, 1.029611, 0.3102362, 1.849849, 0.2661516, 1.397142, 0.4107108]
[1.184395, 0.3797215, 0.9589305, 0.4245634, 1.46781, 0.3306564, 0.9927805, 0.3335412]
[0.848374, 0.4298507, 1.035398, 0.4216832, 1.461028, 0.343488, 1.121744, 0.4347402]
[1.623111, 0.3812337, 1.668506, 0.3945541, 1.069174, 0.3310323, 0.5623962, 0.4086345]
[1.414289, 0.4075773, 1.427476, 0.4436119, 0.8657309, 0.3398962, 1.948436, 0.2617317]
[1.233786, 0.3411741, 1.479216, 0.441491, 1.809124, 0.4197231, 0.9884981, 0.3322303]
[1.310807, 0.2843134, 0.544192, 0.3539445, 1.935739, 0.2965311, 1.058582, 0.4275719]
[1.146228, 0.3419842, 1.965984, 0.3740123, 1.852349, 0.3358885, 1.358039, 0.2972375]
[1.675638, 0.26092, 1.100546, 0.3169782, 1.033587, 0.4494144, 0.9570494, 0.4074859]
[1.566201, 0.4020762, 1.472246, 0.3376804, 1.577996, 0.4430101, 1.166068, 0.2971194]
[0.6167211, 0.3609511, 0.9050574, 0.3467469, 0.8578104, 0.3583921, 0.7167953, 0.2985403]
[1.749024, 0.3939727, 1.371541, 0.3453351, 1.849419, 0.3243682, 1.067954, 0.2931527]
[1.488549, 0.3600922, 1.899186, 0.2932316, 1.147612, 0.3774075, 1.719565, 0.4125978]
[1.688589, 0.4121866, 0.8590633, 0.4449721, 0.9805951, 0.3804687, 0.681594, 0.2924125]
[1.203609, 0.2630161, 1.707748, 0.3556173, 1.797879, 0.3624248, 1.887844, 0.2869866]
[1.041277, 0.3629482, 0.6747878, 0.361918, 1.247913, 0.2541586, 1.571836, 0.3561418]
[1.522934, 0.2760484, 1.216021, 0.4228082, 0.779049, 0.3812912, 0.6370682, 0.3735304]
[1.019419, 0.3302738, 0.6858591, 0.3230235, 0.9298437, 0.3002026, 0.6322015, 0.313593]
[1.247839, 0.4413564, 0.8615997, 0.4442055, 1.379711, 0.4100396, 0.8227127, 0.3714348]
[0.5102675, 0.3733292, 1.170631, 0.3483164, 1.546654, 0.4435773, 0.6839061, 0.3306655]
[0.5937876, 0.2920817, 1.415728, 0.3195733, 0.8877034, 0.3430181, 1.333744, 0.2895498]
[1.833397, 0.2648361, 1.651758, 0.3656962, 1.101456, 0.4079685, 0.7345305, 0.438359]
[0.9041712, 0.2962435, 0.9198846, 0.3304317, 1.236445, 0.4306614, 0.5245052, 0.4446095]
[1.18178, 0.4205105, 1.592913, 0.2730925, 1.451245, 0.3090786, 1.463053, 0.4299379]
[1.045931, 0.2966956, 0.8072203, 0.3287877, 0.5475954, 0.2710334, 1.79275, 0.4233778]
[0.8485139, 0.3379904, 0.5430762, 0.3726832, 0.8519215, 0.3592539, 0.9596775, 0.4108705]
[1.677424, 0.3246995, 1.76307, 0.3934231, 1.67238, 0.4251127, 1.551857, 0.2832087]
[1.965579, 0.4165151, 1.513552, 0.3647967, 1.315685, 0.4115163, 1.441626, 0.4458113]
[1.754779, 0.2777601, 0.5852218, 0.277163, 1.096192, 0.3001386, 0.857193, 0.4314667]
[1.877414, 0.3350013, 1.331253, 0.4469076, 0.6787672, 0.3591001, 1.607444, 0.3767931]
[1.710362, 0.2977471, 0.6179672, 0.3844711, 0.8290986, 0.3254879, 1.39776, 0.2627009]
[0.8230351, 0.3991655, 1.143611, 0.4086229, 0.937787, 0.3520455, 0.9109286, 0.3864297]
[0.9890945, 0.3399859, 0.8327941, 0.3737007, 1.988048, 0.4496901, 1.180147, 0.4315641]
[0.8618222, 0.4042258, 1.794686, 0.2917395, 1.692995, 0.3302308, 1.536344, 0.4279164]
[1.899129, 0.4060545, 1.106367, 0.338747, 1.386218, 0.3815167, 0.7141676, 0.398937]
[1.791514, 0.266805, 1.422608, 0.3519981, 1.818902, 0.4397807, 0.5640524, 0.3452176]
[1.784984, 0.293462, 0.9980786, 0.2730292, 1.314426, 0.4495345, 1.582022, 0.387031]
[0.944506, 0.3792801, 1.68165, 0.2609257, 1.71365, 0.4005092, 1.425308, 0.3114816]
[0.7499931, 0.3288595, 1.233121, 0.3390737, 1.782694, 0.4091821, 1.050239, 0.2660913]
[0.6795368, 0.4315103, 1.548674, 0.2606969, 1.596163, 0.4116483, 0.7148782, 0.3889891]
[1.536435, 0.4134244, 0.6452893, 0.3523194, 1.21969, 0.370595, 1.903068, 0.4314057]
[1.592545, 0.3798866, 1.169499, 0.3987714, 1.621834, 0.4437713, 1.052191, 0.2649569]
[1.597302, 0.3080467, 1.305208, 0.3946638, 1.634576, 0.3719995, 0.5456985, 0.4259909]
[1.860609, 0.3208605, 1.247026, 0.3918888, 0.7842384, 0.4209926, 1.684373, 0.3668285]
[1.846126, 0.2570828, 0.9734928, 0.3108885, 0.7072968, 0.307533, 1.131775, 0.4115247]
[1.828222, 0.4100131, 1.59971, 0.3798937, 1.176204, 0.3025573, 0.7832672, 0.3393953]
[1.03947, 0.3354488, 0.7042259, 0.262539, 0.8356545, 0.4019164, 1.962603, 0.4160317]
[0.8281647, 0.4135716, 1.685607, 0.3095389, 1.960726, 0.2709495, 0.749582, 0.3910409]
[1.5765, 0.3374372, 0.8764539, 0.4427279, 1.083972, 0.420794, 1.876545, 0.4097805]
[1.622563, 0.4167558, 1.67365, 0.4415668, 0.6834583, 0.4443861, 0.8381169, 0.3044125]
[1.617467, 0.427539, 1.01245, 0.2599172, 1.843674, 0.4052891, 1.682625, 0.3046956]
[1.869659, 0.2792592, 0.9795569, 0.41239, 1.724281, 0.4268469, 0.8539955, 0.3691231]
[1.430331, 0.4170202, 0.9945095, 0.4349775, 1.75963, 0.3973328, 0.6604369, 0.4070311]
[1.447225, 0.3981959, 1.004286, 0.4358171, 0.6620018, 0.4295494, 1.179424, 0.3839976]
[1.147897, 0.4295161, 1.060363, 0.3710744, 1.552907, 0.3622837, 1.239729, 0.2566814]
[0.5519254, 0.4136844, 0.7236213, 0.3128803, 1.818971, 0.3166135, 0.5231896, 0.2684433]
[0.7072424, 0.2748659, 1.036238, 0.2807905, 0.9503856, 0.3053203, 1.671091, 0.366394]
[0.83518, 0.4139283, 1.79828, 0.2547785, 0.6583547, 0.3762043, 0.8288571, 0.2778445]
[1.83876, 0.4033401, 1.166139, 0.3052865, 0.6505986, 0.2578136, 1.900092, 0.3623292]
[1.492945, 0.3592395, 1.283111, 0.265195, 0.7251161, 0.2597177, 1.64624, 0.3742464]
[1.789053, 0.4424693, 0.7126863, 0.4157566, 1.44026, 0.347841, 0.8663862, 0.3710518]
[1.456338, 0.3390621, 1.494503, 0.322588, 0.5616452, 0.255862, 1.56523, 0.4367201]
[1.414484, 0.4315404, 0.5233826, 0.4441717, 1.891875, 0.4177306, 1.349738, 0.3092374]
[1.099003, 0.3055062, 0.6994882, 0.2892853, 0.5211309, 0.4250997, 0.6400932, 0.4037434]
[1.256088, 0.3303913, 0.5910705, 0.3121126, 1.862743, 0.2733766, 1.234044, 0.3589952]
[0.944249, 0.3400652, 1.455097, 0.2610293, 1.382937, 0.3899101, 1.16425, 0.2596688]
[1.931002, 0.2608592, 1.172616, 0.3088665, 0.8222535, 0.3387225, 0.924289, 0.4416556]
[1.903466, 0.3146693, 1.39603, 0.2811901, 1.956223, 0.3298857, 0.870221, 0.3288061]
[1.61549, 0.2741199, 0.5764927, 0.441746, 0.651983, 0.3530284, 0.6324384, 0.3451747]
[0.7793653, 0.374363, 1.388983, 0.3208807, 0.9706272, 0.2770897, 0.5218608, 0.3193644]
[1.45483, 0.2998929, 0.8164406, 0.2670137, 0.6281271, 0.298981, 0.9180532, 0.2689048]
[1.822039, 0.3100341, 1.222187, 0.4134775, 1.649718, 0.3219458, 1.985991, 0.4034012]
[0.5899951, 0.2550976, 0.7206733, 0.2677164, 1.558104, 0.2657092, 1.8335, 0.3629918]
[0.7190452, 0.2812149, 1.571267, 0.35325, 1.355473, 0.4266475, 1.90145, 0.4465225]
[0.9584102, 0.3854454, 1.142823, 0.4195292, 1.328944, 0.3541147, 0.6129498, 0.3942553]
[1.815363, 0.2788377, 0.5671794, 0.2860411, 0.8458879, 0.4274617, 0.6352871, 0.4136977]
[0.7079677, 0.4214486, 1.045428, 0.2892039, 0.572392, 0.3137081, 0.6127583, 0.2677877]
[1.138212, 0.3468045, 0.8233836, 0.3412171, 1.1716, 0.3403435, 0.8386668, 0.2823559]
[1.523268, 0.2598845, 1.950566, 0.2997275, 1.747141, 0.2757483, 0.5057287, 0.3271498]
[0.785812, 0.3320417, 1.253339, 0.3329635, 1.405762, 0.4102624, 0.6902644, 0.2834755]
[1.96801, 0.4416446, 0.8903221, 0.3354844, 1.438775, 0.2605615, 1.087297, 0.4458675]
[1.031362, 0.3904663, 0.7965087, 0.2840396, 1.095323, 0.2529979, 1.963921, 0.4210088]
[0.8755075, 0.3160442, 0.9451474, 0.3443319, 0.8036909, 0.3131478, 1.32874, 0.4326012]
[0.8806791, 0.2959575, 0.7882294, 0.4282149, 0.7695024, 0.28766, 1.812682, 0.3830594]
[1.799167, 0.3433761, 1.24492, 0.4378582, 0.5709234, 0.4416146, 1.417413, 0.3176742]
[0.6156648, 0.264759, 0.7657012, 0.2752293, 1.22652, 0.3240767, 1.057198, 0.449775]
[0.9026983, 0.3357136, 1.46573, 0.3268638, 1.013341, 0.4028097, 1.2561, 0.3645189]
[1.487787, 0.3296015, 1.816257, 0.2563443, 1.107577, 0.2911432, 1.929303, 0.3343814]
[0.8325524, 0.2574208, 1.599065, 0.4013144, 1.942669, 0.3339002, 1.656075, 0.2967208]
[1.551122, 0.2957208, 0.5032624, 0.4321643, 1.065836, 0.4358691, 1.325615, 0.3397858]
[1.962866, 0.3720849, 1.027945, 0.4263996, 0.7012838, 0.2902794, 1.368448, 0.4449409]
[1.113057, 0.4441873, 0.5845173, 0.3388427, 0.9966202, 0.4404108, 0.5970245, 0.2997572]
[1.505856, 0.2604229, 0.996736, 0.3994295, 1.702338, 0.3067209, 1.042598, 0.4073968]
[1.504041, 0.3109636, 1.443581, 0.4266114, 1.809994, 0.2786944, 0.6563366, 0.2880807]
[0.9970242, 0.3525226, 1.838536, 0.2789788, 1.392354, 0.4051881, 1.805992, 0.4177741]
[0.6831711, 0.3330629, 1.298038, 0.3444794, 1.589255, 0.3991307, 1.728023, 0.2921439]
[1.834046, 0.2736686, 1.695072, 0.447826, 1.084358, 0.2719826, 1.618418, 0.2572144]
[1.937071, 0.3853172, 1.109091, 0.3810161, 1.897678, 0.3162942, 1.911668, 0.3689384]
[1.064385, 0.4232242, 0.7123422, 0.3737753, 1.543194, 0.3545558, 1.817463, 0.370716]
[0.5192182, 0.3898144, 0.8951541, 0.4372928, 1.095606, 0.3633501, 0.8559451, 0.4316196]
[1.010306, 0.4137848, 0.7330407, 0.3645049, 0.9059417, 0.3733897, 0.6501367, 0.4165481]
[1.747599, 0.4445273, 0.715023, 0.3513593, 0.9917566, 0.2682303, 1.538292, 0.3546628]
[1.387986, 0.3353301, 0.8241598, 0.3186447, 0.6474838, 0.407069, 1.857694, 0.2957181]
[0.865985, 0.3027796, 1.795981, 0.316459, 1.802825, 0.3224396, 0.6069388, 0.2690816]
[1.18216, 0.2652598, 1.769782, 0.3560411, 0.7585402, 0.4098131, 1.945676, 0.4381581]
[1.549979, 0.3318761, 0.6221811, 0.40794, 0.6139732, 0.3439131, 0.6630056, 0.4156748]
[1.691172, 0.2790094, 1.56695, 0.3880309, 1.686565, 0.3423464, 1.343485, 0.4282021]
[0.9938599, 0.3542482, 1.889591, 0.3758341, 0.7389741, 0.4122226, 0.6785792, 0.283943]
[0.7142954, 0.3528372, 0.5181182, 0.2904395, 1.193957, 0.4251253, 1.546211, 0.354266]
[0.7904736, 0.3297656, 1.621887, 0.3708679, 1.533575, 0.379309, 1.689268, 0.2920914]
[0.6395204, 0.2501744, 1.31415, 0.446092, 0.6897575, 0.4142875, 1.162074, 0.4237369]
[0.8202328, 0.4238465, 1.070105, 0.3384749, 1.055432, 0.3349267, 1.260084, 0.3636748]
[0.7772185, 0.3083351, 1.746841, 0.2863298, 1.262443, 0.4058358, 1.574334, 0.2611846]
[0.9698081, 0.3706265, 1.253963, 0.3026654, 1.83417, 0.4319389, 0.9214809, 0.3138567]
[1.972243, 0.3099512, 1.922404, 0.3438918, 1.94951, 0.3044012, 1.267473, 0.4480507]
[1.296455, 0.315355, 1.877168, 0.3791796, 1.291013, 0.2874148, 1.242965, 0.382487]
[0.6125455, 0.2974691, 0.6128158, 0.3955575, 1.978848, 0.4428187, 1.325582, 0.3256986]
[1.035891, 0.2605848, 1.815553, 0.2722916, 1.107998, 0.3652876, 1.111242, 0.3065332]
[1.721425, 0.3968271, 0.5771425, 0.3289416, 0.5873244, 0.3021192, 0.5961298, 0.4137666]
[1.642573, 0.3808761, 1.901636, 0.4481766, 1.29249, 0.290613, 0.5370477, 0.3898059]
[1.266915, 0.4124728, 1.461694, 0.2930364, 1.25252, 0.2822592, 0.9324207, 0.3946541]
[0.7140415, 0.4055398, 1.768482, 0.4282452, 1.14672, 0.3526714, 0.6787755, 0.3728883]
[0.8878995, 0.3485336, 1.358484, 0.3825185, 1.294938, 0.3252254, 1.022452, 0.3513005]
[1.749228, 0.2734409, 1.014312, 0.2675791, 1.37873, 0.2659415, 1.601897, 0.3449443]
[1.427219, 0.3783853, 1.727144, 0.443882, 1.900736, 0.2721065, 1.895548, 0.3631346]
[0.805531, 0.3674002, 1.582657, 0.3333868, 0.6286569, 0.3312332, 1.638457, 0.3650832]
[1.191082, 0.4010579, 0.5059189, 0.2550692, 1.863451, 0.2935729, 1.890559, 0.4033713]
[0.7344844, 0.3031189, 0.8469863, 0.4227303, 0.7263382, 0.2706827, 1.697476, 0.3333771]
[0.5567264, 0.2688063, 1.829373, 0.319651, 1.925518, 0.3940617, 0.8445504, 0.3358177]
[1.649483, 0.307662, 0.5654451, 0.4185568, 1.455796, 0.4146888, 0.8852835, 0.407361]
[1.082155, 0.4154974, 1.904461, 0.4272229, 1.186012, 0.3232294, 1.250017, 0.3502333]
[1.997361, 0.3445821, 0.9156809, 0.4272662, 1.07973, 0.4479544, 0.8458065, 0.4168363]
[0.5256242, 0.2539623, 0.8539488, 0.3650452, 1.705324, 0.2539384, 1.295484, 0.2597094]
[1.122454, 0.3333911, 1.628761, 0.3294171, 1.806982, 0.3840259, 0.5016547, 0.3463328]
[1.578724, 0.3004182, 0.6947847, 0.2930044, 0.7919232, 0.28632, 0.5047103, 0.4138651]
[1.453492, 0.3987597, 1.429123, 0.3436051, 1.422033, 0.4024782, 1.642249, 0.3369622]
[1.449488, 0.2962981, 0.600979, 0.2544122, 0.7441773, 0.319528, 1.124114, 0.3920974]
[1.914705, 0.3701409, 0.644581, 0.393, 1.857612, 0.3057714, 1.235805, 0.3027957]
[1.719103, 0.2707908, 1.504493, 0.4234773, 1.02501, 0.2574121, 1.127187, 0.2663093]
[1.611031, 0.276832, 0.7433841, 0.271542, 0.640492, 0.4307478, 0.8325019, 0.4404406]
[0.6854911, 0.2853612, 1.328078, 0.4477343, 1.710767, 0.3655413, 1.4592, 0.3776708]
[1.385714, 0.352687, 0.6716139, 0.2817362, 0.879099, 0.3958042, 0.7334619, 0.3556156]
[1.444208, 0.3757581, 1.449198, 0.2718311, 1.063757, 0.3679386, 1.743497, 0.3728915]
[1.290792, 0.2607638, 0.9374693, 0.4373708, 0.7668024, 0.2620677, 1.836106, 0.4300394]
[0.8021823, 0.3259043, 1.531543, 0.3823639, 1.665626, 0.4455624, 1.523744, 0.4447604]
[1.518621, 0.2715748, 1.106597, 0.3510031, 0.518799, 0.2762341, 0.7001854, 0.3064819]
[0.5746174, 0.2898613, 1.572424, 0.3599419, 1.486782, 0.387282, 1.927121, 0.268542]
[0.8111424, 0.4028588, 1.397829, 0.3779782, 1.661258, 0.3693465, 0.8600002, 0.3661774]
[1.655464, 0.3335738, 1.278307, 0.3794766, 1.878526, 0.3684137, 1.534438, 0.2999639]
[0.8554182, 0.3360832, 0.5065958, 0.4039247, 0.660872, 0.3679794, 1.652725, 0.3091397]
[1.015, 0.2518485, 1.031824, 0.2763975, 1.553452, 0.3212206, 1.120071, 0.3430817]
[1.448531, 0.4196954, 1.427893, 0.3407641, 0.7914259, 0.2766353, 0.6538349, 0.341044]
[1.307579, 0.3457431, 1.171211, 0.3278004, 1.451053, 0.2961259, 1.948331, 0.3769288]
[1.354059, 0.3312072, 1.519156, 0.4095617, 0.6408239, 0.3803086, 0.9329061, 0.4356582]
[1.625832, 0.4484609, 0.9754926, 0.3946252, 1.216182, 0.3068549, 1.683322, 0.3044508]
[1.348386, 0.3263519, 1.064472, 0.3745987, 1.484181, 0.2994829, 1.159142, 0.3796558]
[0.5177329, 0.257161, 1.199483, 0.3717335, 1.738143, 0.3517064, 0.9700165, 0.4241621]
[0.7298461, 0.2638027, 1.366096, 0.4094174, 1.691314, 0.3977086, 1.409639, 0.4165771]
[0.5881387, 0.4439827, 0.9771313, 0.3101827, 1.470449, 0.3148618, 1.570999, 0.3071374]
[1.447332, 0.371694, 1.561794, 0.4402554, 0.7470443, 0.3422925, 0.5767844, 0.4163854]
[1.059651, 0.2992511, 0.9317314, 0.2594452, 0.9524822, 0.3198891, 1.102285, 0.4008309]
[0.5162297, 0.3238299, 0.7076084, 0.3793523, 1.717304, 0.4222676, 0.631421, 0.2802158]
[0.9828026, 0.3669028, 1.987586, 0.2963528, 1.200771, 0.3226836, 0.9681984, 0.4374898]
[1.201282, 0.3777306, 1.26171, 0.3164435, 1.771462, 0.3280961, 1.200917, 0.3324337]
[0.7386855, 0.3969297, 1.336946, 0.3605494, 0.931275, 0.4390641, 1.640843, 0.3945669]
[1.773439, 0.2799859, 0.6836837, 0.2772294, 1.007865, 0.3643974, 0.5936379, 0.3611804]
[1.857858, 0.2838607, 1.720806, 0.4422543, 1.320414, 0.3995013, 1.092128, 0.4050534]
[0.8476859, 0.3934539, 1.157987, 0.3824598, 1.773869, 0.3862685, 0.9357192, 0.4441913]
[1.77876, 0.4073833, 1.1569, 0.359816, 0.9011452, 0.4266333, 0.6316039, 0.2980203]
[1.428111, 0.4274787, 1.653303, 0.3862179, 1.181002, 0.400288, 1.039114, 0.4394424]
[1.594589, 0.4034249, 1.181382, 0.4456057, 1.373791, 0.3598878, 1.303125, 0.4029508]
[1.654195, 0.4181239, 0.6229923, 0.3453774, 1.114346, 0.4040691, 1.185245, 0.3495446]
[1.556101, 0.2636777, 1.122184, 0.4168079, 0.656476, 0.4416722, 1.918038, 0.3284625]
[0.6723414, 0.4363581, 1.829491, 0.3623091, 1.889377, 0.2552744, 1.026006, 0.2539022]
[1.629745, 0.3031904, 0.663356, 0.286421, 0.7956091, 0.2785377, 0.9505625, 0.3444741]
[1.24627, 0.3183596, 1.030914, 0.2519446, 0.9129749, 0.4392303, 0.8782711, 0.3192864]
[1.906054, 0.3339258, 1.987781, 0.4157071, 1.053798, 0.2559044, 0.7785901, 0.3869788]
[1.055523, 0.4159059, 0.6317615, 0.4226006, 1.360773, 0.2581293, 0.9441627, 0.3859197]
[1.229175, 0.2559994, 0.5267105, 0.4268658, 0.7895121, 0.328356, 1.428265, 0.2866139]
[0.9656242, 0.2920167, 0.9888564, 0.4010643, 1.417933, 0.3938112, 1.888568, 0.2577174]
[0.7475542, 0.3598512, 0.6781207, 0.411184, 1.656436, 0.2910245, 1.829312, 0.4102851]
[0.9817811, 0.321085, 1.378078, 0.4471266, 1.645136, 0.4344333, 0.5066301, 0.4073131]
[0.9918087, 0.3435785, 1.821563, 0.3034644, 1.357435, 0.2598329, 1.352776, 0.2629776]
[0.9772453, 0.3612886, 1.036748, 0.3016273, 1.295049, 0.3884009, 1.658353, 0.3141938]
[1.197343, 0.374564, 0.894195, 0.346065, 0.9830354, 0.3499948, 1.039915, 0.4385124]
[0.7276042, 0.2666375, 1.502416, 0.3134012, 0.9350459, 0.3825424, 1.959704, 0.294565]
[0.85002, 0.4245757, 1.646298, 0.2938702, 0.5577443, 0.2503455, 1.629286, 0.3614558]
[0.6804802, 0.3289202, 0.6390159, 0.3357897, 0.5514734, 0.3531987, 1.215717, 0.3705217]
[1.043539, 0.4215676, 1.771228, 0.3562248, 1.041625, 0.2566437, 1.573668, 0.3805275]
[0.8279422, 0.2648131, 1.648642, 0.3106479, 1.611323, 0.4295742, 0.7133421, 0.3265792]
[1.136753, 0.3996723, 1.508347, 0.3755064, 1.634265, 0.2679597, 0.7592252, 0.4302246]
[1.378526, 0.2685688, 1.239299, 0.4361095, 1.044818, 0.3969741, 1.722071, 0.3768614]
[0.5638725, 0.2696399, 0.5402779, 0.4304159, 0.8412057, 0.3121805, 1.169041, 0.2932042]
[0.5461932, 0.338589, 1.82148, 0.3373346, 1.346169, 0.4272311, 0.8541353, 0.3818308]
[1.46922, 0.3859068, 0.7683061, 0.2553534, 1.444855, 0.2617215, 0.7094646, 0.4357964]
[0.5791268, 0.3997771, 1.752797, 0.4113772, 1.765268, 0.2974221, 1.666044, 0.4116159]
[1.046447, 0.4289864, 1.921897, 0.4341407, 1.831983, 0.2904968, 0.8719505, 0.3447751]
[1.345028, 0.3291806, 1.534854, 0.3486069, 0.7713885, 0.3260645, 1.35051, 0.2694528]
[1.872005, 0.2566156, 1.466701, 0.3225824, 1.673623, 0.3018035, 1.907593, 0.3513398]
[1.376231, 0.3839827, 0.7182762, 0.2695127, 1.55925, 0.2627397, 1.196098, 0.4070999]
[1.754532, 0.300866, 1.43865, 0.2926868, 1.05513, 0.4235747, 1.521807, 0.2668593]
[1.716837, 0.3012336, 1.371106, 0.3108413, 1.268319, 0.2778085, 1.438904, 0.358905]
[0.536155, 0.3471602, 1.922889, 0.4035694, 1.684854, 0.3887695, 1.969652, 0.4378412]
[1.633463, 0.2827255, 1.556661, 0.3955214, 0.6096257, 0.2656038, 1.604342, 0.3170812]
[1.82688, 0.3115948, 1.195714, 0.3483999, 0.6767719, 0.2732206, 1.789274, 0.3733519]
